region_1,region_2,attack,cost,health,effect,level_up_description,flavor_text,artist_name,card_name,card_code,keyword_1,keyword_2,keyword_3,spell_speed,rarity,affiliation,type,collectible,set_number,set_name,level
Targon,,2,4,3,"Your Celestial cards cost 1 less.

Allegiance: Invoke.",,"""There is much to learn from the stars, from their guidance. For us, they are a constant, a way to chart our path.""",SIXMOREVODKA,Mountain Scryer,03MT076,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,4,4,6,Support: My supported ally and I can't take damage or die this round. Copy the last spell you cast on only me this round onto that ally (It can't be copied again).,,"""Why should Taric show his fellow man kindness? Well, he came to Targon a broken man, intent on climbing the mountain to atone for his sins... and he succeeded. Nobody knows better that all broken things can be made beautiful again."" - Mountain Scryer",SIXMOREVODKA,Taric,03MT058T1,NA,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Targon,,0,4,0,"Each round, the first time you play 2 other cards, refill 2 mana and grant your strongest ally +1|+0. ",,"It is here, in the Spirit Realm, that Alune communes with her brother Aphelios. It is she who speaks words of comfort to the silent assassin, and who reaches through the veil to hand him his weapons of retribution.",Kudos Productions,The Veiled Temple,03MT219,Landmark,NA,NA,,Rare,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,4,4,4,,,"It was the children of Targon who first befriended the younger, more peaceful dragons. Perhaps these juvenile creatures could sense the children's innocent curiosity, and chose, instead of causing them harm, to offer them protection. ",Aron Elekes,Whiteflame Protector,03MT038,Fury,NA,NA,,Common,Dragon,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,4,4,"When you heal a damaged ally, give it Elusive this round.",,"""Stars stay with us for only so long. Once they have been tended to, I return them to the sky in a sudden blaze of starlight... and flailing hooves.""",SIXMOREVODKA,Stargazer,03MT030,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,2,4,4,When I'm summoned or Round Start: Create a Hex Core Upgrade in hand.,You've played 7+ created cards.,"""Zaun, you have seen your share of tragedies, and the time has come for change. And, as with all great advancements, it must start within you.""",SIXMOREVODKA,Viktor,03PZ003,Augment,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Piltover & Zaun,,3,4,5,"Your created cards cost 1 less.

When I'm summoned or Round Start: Create a Hex Core Upgrade in hand.",,"""Ah, Piltover. As a boy, I looked up to you, the shining 'City of Progress'. But as a man, I see its corrupt foundations, built atop the suffering of our home, Zaun. Today, we herald a new era of Zaunite innovation--and you will be the first to witness our rise!""",SIXMOREVODKA,Viktor,03PZ003T1,Augment,NA,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Piltover & Zaun,,0,4,0,Deal 3 to anything or destroy a landmark.,,"""This ray of light will guide our march to Piltover. Nothing will stand in the way of our Glorious Evolution!"" - Viktor",Kudos Productions,Aftershock,03PZ011,Slow,NA,NA,Slow,Common,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,4,0,Grant ALL allies in deck and hand +2|+2 and Ephemeral.,,"""Mind or body, I fear that the nightmares of the Shadow Isles will break us all eventually, and insanity will reign forever.""
- Notes of Jens Tommen, historian",Kudos Productions,Encroaching Shadows,03SI014,Burst,NA,NA,Burst,Epic,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,4,0,Summon a Mistwraith.,,"The mistwraiths move through planes unseen by mortal eyes, appear without warning, and inflict misery on all they encounter.",Kudos Productions,Risen Mists,03SI013,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,5,4,3,Nightfall: Grant an enemy Vulnerable and give enemies -1|-0 this round.,You've attacked with 5+ Nightfall allies.,"""It appears that, once enough souls have been shaken, it breaches our world. Only hope can send the monstrosity back to its realm... but hope died here long ago, on a queen's final breath, and with a king's eternal scream.""
- Notes of Jens Tommen, historian",SIXMOREVODKA,Nocturne,03SI005,Fearsome,NA,NA,,Champion,,Unit,TRUE,3,Call Of The Mountain,0
Shadow Isles,,6,4,4,"Nightfall: Grant an enemy Vulnerable and give enemies -1|-0 this round.

Other allies have Fearsome.

When you play a unit, give enemies -1|-0 this round.",,"""My dreams grow more vivid with each passing night. I see a creature of pure evil, writhing in the dark, twisting its way toward me. Though I was to be stationed here for another week, I have just paid for transport to Fossbarrow this evening. Plainly, I cannot stand this place.""
- Notes of Jens Tommen, historian",SIXMOREVODKA,Nocturne,03SI005T1,Fearsome,Missing Translation,NA,,None,,Unit,FALSE,3,Call Of The Mountain,1
Ionia,,0,4,0,"Grant an ally +1|+0 and Quick Attack. If it already has it, grant it Double Attack instead.",,"""Hit often, hit fast, and hit hard."" - Horns of the Dragon",Kudos Productions,Flurry of Fists,03IO025,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,4,0,Transform a follower into a 1|1 Squirrel and Silence it this round.,,"""Adoribus!"" - Lulu",Kudos Productions,Whimsy!,03IO008,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Ionia,,0,4,0,Transform a follower into a 1|1 Squirrel and Silence it this round. Create a Lulu in your deck.,,"""Adoribus!"" - Lulu",Kudos Productions,Lulu's Whimsy!,03IO002T5,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Ionia,,3,4,4,Strike: Double my Power.,,"His secret is acorn powder shakes, four times a day.",Dao Le,Swole Squirrel,03IO011,NA,NA,NA,,Rare,Fae,Unit,TRUE,3,Call Of The Mountain,
Ionia,,3,4,4,Play: Grant an ally Elusive.,,"""Shh! This way! We've gotta make a sharp left after the walking treehouse, then go straight past the talking flowers. Lu, you listening to me? Lu? Lu! LULU! Do. NOT. Feed them. Do not do that.""",Dao Le,Fae Guide,03IO003,NA,NA,NA,,Rare,Yordle,Unit,TRUE,3,Call Of The Mountain,
Demacia,,3,4,4,Attack: Give me +1|+1 this round.,I've seen Dragon allies deal 12+ damage.,"""On the one hand, she is, by her very nature, our most hated foe, her kind having historically brought only anguish to Demacia. On the other, she is trusted by the Prince, and seems to have all the makings of a determined soldier and valuable ally. I only hope that she does not betray the trust we have placed in her.""
- Page from Lieutenant Jerik's account on Wrenwall",SIXMOREVODKA,Shyvana,03DE011,Fury,NA,NA,,Champion,Dragon,Unit,TRUE,3,Call Of The Mountain,0
Demacia,,4,4,5,Attack: Give me +2|+2 this round and create a Fleeting Strafing Strike in hand.,,"""The first time I witnessed her transformation, I beheld her with revulsion. There was Yvva, replete in fire and fury! If only I had known then what I know now--that she would become our sister in arms, an exemplary soldier... and my dear, dear friend.""
- Page from Lieutenant Jerik's account on Wrenwall",SIXMOREVODKA,Dragon Shyvana,03DE011T1,Fury,NA,NA,,None,Dragon,Unit,FALSE,3,Call Of The Mountain,1
Freljord,,3,4,5,"When I'm summoned, if you Behold an 8+ cost card, grant me Regeneration.",,"Once they were among the Avarosan huts, they called Hgar forward. With a laugh, she raised Snowsunder, ready to use the weapon to batter the wooden homes into little more than splinters.",MAR Studio,Troll Ravager,03FR005,NA,NA,NA,,Common,Troll,Unit,TRUE,3,Call Of The Mountain,
Noxus,,0,5,0,"An ally strikes an enemy. If it has Overwhelm, deal excess damage to the enemy Nexus.",,"""Oooh the wildman's looking EXTRA savage today! Stay clear of those claws, folks!"" - Arena Battlecaster",Kudos Productions,Wild Claws,03NX022,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Noxus,,7,5,3,,,"""There is nothing like hunting another soldier. To track them, you must think and feel as they do. To catch them, you must fear them as they fear you. It is a bond that few will know, but one I savor above all others.""",SIXMOREVODKA,Wrathful Rider,03NX009,Challenger,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Noxus,,0,5,0,"Allies can't drop below 1 health this round.

When discarded, your strongest ally can't drop below 1 health this round.",,"""The drakehounds have the scent. They will find her, and we will finish this. There is no other way."" - Arrel the Tracker",Kudos Productions,Survival Skills,03NX015,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Bilgewater,,5,5,5,Round Start: Create a Sleep with the Fishes in hand.,,"Years in the boxing ring taught Jack valuable lessons. He learned that if his opponent can bleed, they can fear. He learned the power of a silent stare. He learned the power of uncontrolled violence.",JiHun Lee,"Jack, the Winner",03BW006,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,5,0,"Round Start: If you can, kill your most expensive ally to summon an ally from your deck that costs 1 more.",,"What could better lure a soul to this wretched place than the promise of eternal life, and endless riches?",SIXMOREVODKA,Vaults of Helia,03SI009,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Noxus,,0,5,0,Round End: Your strongest ally and the weakest enemy strike each other.,,"""Hey there, rrrrreckoner fans, are you ready for a night of scorchin' hot THRILLS in the RING OF FIRE?! Wuh-oh, looks like Tiny Trik drew the SHORT straw today. He's up against the mighty, fight-y, GRANAAAAK the Great! Get those medics ringside, it's gonna be a quick one!"" - Arena Battlecaster",SIXMOREVODKA,Noxkraya Arena,03NX004,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,5,0,Kill an ally to kill a unit or destroy a landmark.,,Nothing lasts on these haunted isles. All will end.,Kudos Productions,Crumble,03SI008,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,Round Start: Reduce the cost of a random card in ALL players' hands to 0 this round.,,"Standing watch at the gate to the Celestial Realm is Targon's crystalline guardian. Things fall away in it's presence - hope, doubt, fear. Its trials strip all mortal concerns, and lays bare the essence of the climber's soul. It is on this that they are judged, for the guardian is the great arbiter. ",SIXMOREVODKA,Targon's Peak,03MT064,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,5,0,Round Start: Discard your hand. Create 3 random cards in hand and grant them Fleeting.,,"The inventions of Professor Cecil B. Heimerdinger made him famous, but it was his animated lectures and notoriously unpredictable classroom demonstrations that earned him a lasting impression on Piltover's brightest minds.",SIXMOREVODKA,The University of Piltover,03PZ001,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,Deal 4 to an enemy and 1 to another.,,"""Forging stars is a messy business, I'm afraid. You never know where those little rocks will land. I am so terribly, terribly sorry if they happen to fall on you. And crush you. Oh so violently."" - Aurelion Sol",Kudos Productions,Meteor Shower,03MT049,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,5,5,5,,,"The strongest star in the night's sky, they say, is that of the warrior. An ancient being, thought immortal, who descends from the stars to prove his worth in combat. Never has he been beaten, but all stories must end, and all stars must die.",Kudos Productions,The Warrior,03MT050,Challenger,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,3,5,3,Play: Stun enemies with 2 or less Power.,,"Through the crystalline silence of the mountainside came the tinkling sounds of falling ice and, far above them, what the travelers could have sworn was... laughter.",Dao Le,Sneaky Zeebles,03MT001,Elusive,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,3,5,6,Play: Invoke.,,"""Look at all our friends out in the sky tonight! See that extra bright star? That's the Messenger's eye staring down at us! That dim cluster way out there? It is the Trickster hiding behind clouds! And that one over--KULUN, SHH! You cannot paw those down...!""",Aron Elekes,Moondreamer,03MT063,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,"Give allies +2|+2 this round. Create a Leona in your deck.

Daybreak: Activate all ally Daybreak effects at once.",,"""She is our unflinching leader in the heavens, the blinding flash of our weapons at noon, and the unquenchable fire that burns in our hearts."" 
- Solari Priestess",Kudos Productions,Leona's Morning Light,03MT054T2,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,5,5,4,"Nightfall: Stun an enemy. If it's a follower, Stun it again at the next Round Start.",,"""Mother Moon, our night is set,
May we halt those who would harm us,
And teach them regret.""
- Lunari Prayer",Kudos Productions,The Cloven Way,03MT220,Overwhelm,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,4,5,5,Play: Heal an ally and your Nexus 3.,,"""See that star moving across the night sky? That's a grown stellacorn. While the young ones lend us their healing magic until they can be returned to the sky, grown stellacorns can wield that power on their own. It is considered very lucky to see one and know it for what it is. Luckier still to care for one."" - Lidari, Keeper of the Stars",SIXMOREVODKA,Resplendent Stellacorn,03MT020,NA,NA,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,"Silence 2 enemy units this round.

Nightfall: They can't block this round.",,"""Those unaccustomed to the moonlight must learn to see by it, or they will see nothing at all."" - Diana",Kudos Productions,Moonlight Affliction,03MT013,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,5,5,5,,,"Countless challenges await those climbing Mount Targon. Some, like the endless ascent, slowly sap the aspirants' strength. Others are much more immediate.",Jihun Lee,Fused Firebrand,03MT072,Fury,SpellShield,NA,,Common,Dragon,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,"Grant an ally +3|+3.

Create a Taric in your deck.",,"""A little something from Targon."" - Taric",Max Grecke,Taric's Blessing of Targon,03MT058T2,Burst,NA,NA,Burst,None,,Spell,FALSE,3,Call Of The Mountain,
Targon,,0,5,0,"Give allies +2|+2 this round.

Daybreak: Activate all ally Daybreak effects at once.",,"""We rise with the dawn! March into the light!"" - Leona",Kudos Productions,Morning Light,03MT082,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,4,5,5,"Support: Grant my supported ally +2|+2. If it has Support, grant its supported ally +2|+2 and continue for each supported ally in succession.",,"Every person who braves Mount Targon has their reason to climb. Some do it to prove themselves in the eyes of their peers. Others, to prove something to themselves.",SIXMOREVODKA,Mountain Sojourners,03MT081,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Targon,,5,5,6,"Daybreak: Create a random Daybreak card in hand.

It's always Day for us.",,"""Keep your faith, Ra-Horak, and our light shall never falter!""",JiHun Lee,"Rahvun, Daylight's Spear",03MT026,NA,NA,NA,,Rare,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,"For the rest of the game, allied buffs (except Barrier) are permanent. Draw 1.",,"""You know I mean everything that I say<br>When you see me coming get out of the way<br>I came to slay I came to slay<br>Back and I’m better and ready to stay.""<br>- Kai'Sa, 'THE BADDEST'",Kudos Productions,Out Of The Way,03MT110,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,"Invoke a Celestial card that costs 7 or more, then heal an ally or your Nexus 4.",,"""Look to the stars. If you're lucky, I'll look back."" - Aurelion Sol",Kudos Productions,Starshaping,03MT084,Burst,NA,NA,Burst,Common,,Spell,TRUE,3,Call Of The Mountain,
Targon,,0,5,0,Grant an ally +3|+3.,,"""A little something from Targon."" - Taric",Max Grecke,Blessing of Targon,03MT036,Burst,NA,NA,Burst,Rare,,Spell,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,3,5,4,Attack: Grant me all keywords on allies.,,"""I'm just like you, only better.""",SIXMOREVODKA,Mechanized Mimic,03PZ010,Augment,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,5,0,"Deal 1 to a unit. Summon a random 1 cost follower. While I'm in hand, increase both by 1 when you play a 3 cost card.",,"""...and in one, two, and THREE!!! Oh. Oh, my word... Yet another unforeseen outcome?!"" - Heimerdinger",Kudos Productions,Tri-beam Improbulator,03PZ017,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Shadow Isles,,0,5,0,Deal 5 to all enemies and the enemy Nexus. Transform all copies of me everywhere back to Go Hard.,,"""Sorry for the bad news sorry I’m so bad
Only took a minute for me to get all you had
Sorry for the bad news know it makes you sad
I’ll be here for a minute baby you should pack your bags""
- Evelynn, 'THE BADDEST'",Kudos Productions,Pack Your Bags,03SI016T1,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
Shadow Isles,,3,5,5,Nightfall: Grant me +1|+0 for each time we've activated Nightfall this game. ,,"With every setting sun, the night unfurls its dark wings, and blots out the day's last remnants of hope.",SIXMOREVODKA,Duskrider,03SI010,Fearsome,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Ionia,,0,5,0,Recall an ally to summon an exact Ephemeral copy in its place. Reduce its cost to 0 this round.,,"""More
Know I got it,
So here you go,
You look like you could use some more.""
- Akali, 'MORE'",Kudos Productions,Go Get It,03IO022,Fast,NA,NA,Fast,Epic,,Spell,TRUE,3,Call Of The Mountain,
Demacia,,4,5,5,,,"All creatures are fiercely protective of their young, but few are as well equipped to deal with would-be threats as a dragon.",SIXMOREVODKA,Screeching Dragon,03DE006,Challenger,Fury,NA,,Common,Dragon,Unit,TRUE,3,Call Of The Mountain,
Freljord,,4,5,5,"When I'm summoned, create an Ice Pillar in hand.",I've seen you play Ice Pillar.,"One by one, torches lit along the pass, throwing the scene into sharp relief. There were dozens of trolls, maybe hundreds, each one hulking, massive, and deadly.
""I'll ask one more time,"" Trundle snarled, hefting Boneshiver over one shoulder. ""Are you gonna give up, or am I gonna have to break your skulls?""",SIXMOREVODKA,Trundle,03FR006,Regeneration,NA,NA,,Champion,Troll,Unit,TRUE,3,Call Of The Mountain,0
Freljord,,5,5,6,"When I'm summoned, create an Ice Pillar in hand.

Attack: Grant me +1|+0 for each 8+ cost card you Behold.",,"The Avarosans refused. Trundle gestured, and, like an avalanche, the trolls descended with such momentum that it carried them on for miles afterward, deep into the Avarosan tribelands, battering and breaking everything in their path without reserve.",SIXMOREVODKA,Trundle,03FR006T2,Overwhelm,Regeneration,NA,,None,Troll,Unit,FALSE,3,Call Of The Mountain,1
Noxus,,2,6,5,"Round End: If you cast a spell on me this round, I strike the weakest enemy.",,"""Hide, we will find you. 
Breathe, we will hear you.
Run, we will kill you.""",SIXMOREVODKA,Arrel the Tracker,03NX002,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,3,6,8,Play: Deal 1 to all other allies and grant me +1|+0 for each of them.,,The rise to power is often a violent business... but it's not normally this freakin' sloppy.,Grafit Studio,Wise Fry,03BW003,Overwhelm,Vulnerable,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Bilgewater,,2,6,1,"Reduce my cost by 1 for each spell you've cast this game.

When I'm summoned, create in hand a random 1 cost spell from your regions.",,"""Stand stwait, noobie! Your mishun is to infiltrate behind emenee lines, plant as many bubbels as you can, an' tell us evewythin' you SEE! E-VE-WEE-THIN'. DO YOU UNNASTAN'?!"" - Admiwal Shelly, Shellshocker",SIXMOREVODKA,Wiggly Burblefish,03BW017,Elusive,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,6,0,"Round Start: Create in hand a random level 2 champion that's not in your hand, deck, or play.",,"Heroes come to the bridge, called to it by something from the unknown. They brave its bitter cold and crumbling deck to see what lies beyond--victory, or death.",SIXMOREVODKA,The Howling Abyss,03FR009,Landmark,NA,NA,,Epic,,Landmark,TRUE,3,Call Of The Mountain,
Targon,,4,6,3,"When I'm summoned, summon The Silver Sister.",,"""From the heavens
Two beings came:
One was robed in silver's glow,
The other clad in golden flame...""
- Hymn of the Hours",Kudos Productions,The Golden Sister,03MT059,Lifesteal,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,0,6,0,Obliterate an enemy unit or landmark.,,"""I will drive the stars themselves through this insufferable place. It will be GLORIOUS."" - Aurelion Sol",Kudos Productions,Falling Comet,03MT043,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,4,6,3,,,"""...Though both were formed of cosmic light,
They fought, for they were too alike.
And so these two split night from day,
So each could always have their way...""
- Hymn of the Hours",Kudos Productions,The Silver Sister,03MT059T1,Elusive,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,5,6,6,"When an ally with Fury kills an enemy for the first time each round, create a random Dragon follower in hand.",,"""Look to the heavens, and see as I do! First the signals, for by night they shine. Then the fury, for by day all burns. You will see! We will all see!"" - Herald of Dragons",SIXMOREVODKA,Inviolus Vox,03MT006,Fury,NA,NA,,Epic,Dragon,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,6,0,"Deal 6 to a unit.

Daybreak: Instead, Silence it this round and deal 6 to it.",,Few things survive a gaze as unflinching as the sun's.,Kudos Productions,Sunburst,03MT023,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Targon,,4,6,4,Daybreak: Give me +4|+4 this round.,,"""Shining guardian, your wrath burns like the noonday sun. Come forth and punish those who would trespass on this sacred place."" - Sun Guardian's inscription",SIXMOREVODKA,Sun Guardian,03MT044,Overwhelm,NA,NA,,Epic,Solari,Unit,TRUE,3,Call Of The Mountain,
Targon,,5,6,3,Nightfall: Give me and an ally Elusive this round.,,"The Lunari waited for nightfall and the safety it assured. The path ahead seemed deserted, but Cygnus knew the Solari camp lay just beyond. He gestured, and the others quietly fell in line behind him.",JiHun Lee,Cygnus the Moonstalker,03MT047,NA,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Demacia,,0,6,0,"An ally with Fury strikes the 2 weakest enemies one after another.

",,"For centuries, the Demacians only knew of a dragon's fury through legend. Wrenwall changed that.",Kudos Productions,Molten Breath,03DE025,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Demacia,,3,6,5,"When I'm summoned, if you Behold a Dragon, Rally.",,"""There in the distance! Is that...?""
""Looks like it.""
""How can you be sure?""
""Oh, there's no mistaking them. Cover your ears. This will be loud."" - Anden and Yessenia",SIXMOREVODKA,Dragonguard Lookout,03DE003,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Freljord,,5,6,5,"Play: If you Behold an 8+ cost card, grant an ally Overwhelm and Regeneration.",,"It is said that very few trolls are taught the chants of the Old Ones, and that those who know them can call on their forebears to imbue their brethren with exceptional strength.",Kudos Productions,Augur of the Old Ones,03FR017,Overwhelm,Regeneration,NA,,Rare,Troll,Unit,TRUE,3,Call Of The Mountain,
Noxus,,7,7,4,Play: Deal 1 to an ally and an enemy 4 times.,,"The basilisk trainers withhold live food from the beasts in the days leading up to battle. By the time the creatures are unleashed, they do not distinguish friend from foe, and are utterly indomitable.",Kudos Productions,Basilisk Bloodseeker,03NX017,Overwhelm,NA,NA,,Epic,,Unit,TRUE,3,Call Of The Mountain,
Targon,,0,7,0,"If you Behold a Celestial card, grant allies everywhere +2|+2.",,"""Look to the night sky. Take in the stars' brilliance, and let them suffuse you with their healing light."" - Soraka",Kudos Productions,Cosmic Inspiration,03MT066,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,7,7,7,"When I'm summoned, grant me +1|+0 for each Celestial card you played this game. ",,"""To safeguard the spaces between land and sky, a horned guardian was placed in the stars over the mountains. Sturdy and swift, it traverses the night sky in search of intruders, whom it greets with an impact that sends shudders through earth and sky alike."" - The Minotaur Histories",Kudos Productions,The Destroyer,03MT010,Overwhelm,SpellShield,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,7,7,7,"Daybreak: The next Dragon or Celestial unit you play costs 2 less.

Nightfall: Create a random Dragon and Celestial follower in hand.",,"Dragon scale (Eclipse Dragon, Draco Obscuratus)
Notes: Scale has incredible optical properties. Highly reflective under direct sunlight.
Scribbled: IT ALSO GLOWS AT NIGHT!
- Notes of Anden Mayne, Egghead Researcher",SIXMOREVODKA,Eclipse Dragon,03MT100,Fury,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Demacia,,6,7,6,,,"""Careful, soldiers! If we tread carefully and don't disturb the nest, we can keep the mother dragon on the defensive. If we rile her up any further... Well, you'll want to be ready to run."" - Anden Mayne, Egghead Researcher",SIXMOREVODKA,Stalking Broodmother,03DE013,Fury,Scout,NA,,Common,,Unit,TRUE,3,Call Of The Mountain,
Freljord,,0,7,0,"Pick a unit in your hand to reveal. Heal your Nexus equal to its Power.

Enlightened: Reduce its cost to 0.",,"""Fully grown trolls have thick hides and dense bones that heal quickly, making them terrible, tenacious foes. Cut them down quickly, lest they recover to fight again another day."" - Avarosan Marksman",Kudos Productions,Revitalizing Roar,03FR004,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Bilgewater,,0,8,0,Place a unit or landmark into its deck.,,"""Now, I delivered to you exactly what you wanted, friend. I never said it would last forever."" - Tahm Kench",Kudos Productions,Sunk Cost,03BW005,Slow,NA,NA,Slow,Rare,,Spell,TRUE,3,Call Of The Mountain,
Demacia,,6,8,6,Play: Capture a unit or landmark.,,"As a child, Arrika saw firsthand the devastation Noxus could inflict as it laid waste to her home. When she enlisted in the military, she vowed never to let the Noxian flag fly over Demacian land, or leave another child orphaned.",SIXMOREVODKA,Captain Arrika,03DE004,SpellShield,NA,NA,,Rare,Elite,Unit,TRUE,3,Call Of The Mountain,
Freljord,,8,8,8,Play: Obliterate ALL landmarks or deal 2 to ALL other units.,,"""There was no time to gather our things or warn the others. We could only run for the forest and watch as it leveled our homes."" - Avarosan Hearthguard",Grafit Studio,It That Stares,03FR003,NA,NA,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,6,8,5,"When I'm summoned, grant me +1|+0 for each Celestial card you played this game. 

The first time I would die, fully heal me instead.",,"""For ages, the Immortal Fire flew alone, till one day she saw a young bird with fiery golden wings like hers. She rejoiced, for she had never known another like herself. But as years passed, the young bird grew old and flickered out. The Immortal Fire grieved, for she had never known death. And so she wept sparks and sighed herself ablaze, till she emerged, renewed in body but burdened with knowledge."" - Shuriman folk tale",Kudos Productions,The Immortal Fire,03MT083,Elusive,NA,NA,,None,Celestial,Unit,FALSE,3,Call Of The Mountain,
Targon,,0,8,0,"If you Behold a Celestial card, Obliterate enemies with 3 or less Power.",,"In the dark beginning, a spark of creation rippled through the universe. What sound it made, what light it shone, we will never know, for there were not yet then words to describe, nor yet ears or eyes to perceive it. ",Kudos Productions,Cosmic Rays,03MT078,Slow,NA,NA,Slow,None,Celestial,Spell,FALSE,3,Call Of The Mountain,
Targon,,8,8,4,Play: Grant 2 allies +0|+4.,,"""Listen, Osu. Do you hear that? Bells! Grandfather's back!"" - Illi, Star Shepherd",Polar Engine,Grandfather Rumul,03MT033,Overwhelm,SpellShield,NA,,Rare,,Unit,TRUE,3,Call Of The Mountain,
Targon,,8,8,8,"Play: Pick 2 enemies.

Round Start: Stun them.",,"Travelers who lock eyes with the creature are said to be struck by a knowledge so profound, an insight so awesome, that their minds crumble beneath its gaze.",SIXMOREVODKA,The Infinite Mindsplitter,03MT021,Fury,NA,NA,,Epic,Dragon,Unit,TRUE,3,Call Of The Mountain,
Piltover & Zaun,,0,8,0,"Grow all allies' Power and Health to the highest Power or Health among allies.

Grant all allies allied keywords.",,"""I know I know
You want some more
If you ready let’s go
Giving it all""
- Seraphine, 'MORE'",Kudos Productions,Give It All,03PZ022,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Demacia,,0,8,0,"When you summon an Elite, reduce my cost by 1.

For each ally that died this round, summon a Dauntless Vanguard.",,"""If a soldier falls, another must take their place. Our banner must never fall."" - Garen",Kudos Productions,For The Fallen,03DE012,Slow,NA,NA,Slow,Epic,,Spell,TRUE,3,Call Of The Mountain,
Freljord,,0,8,0,"Give ALL units -3|-0 this round. Deal 3 to ALL units.

Create a Trundle in your deck.",,"""Bury 'em alive!"" - Trundle",Kudos Productions,Trundle's Icequake,03FR006T3,Slow,NA,NA,Slow,None,,Spell,FALSE,3,Call Of The Mountain,
