"","symbol","date","open","high","low","close","volume","adjusted"
"3601","BRK-A",2010-08-30,117550,118462,116785,116858,312,116858
"3602","BRK-A",2010-08-31,116800,118675,116276,118675,541,118675
"3603","BRK-A",2010-09-01,118900,121480,118446,121300,2057,121300
"3604","BRK-A",2010-09-02,120936,122002,120434,121000,634,121000
"3605","BRK-A",2010-09-03,121940,122465,120740,122300,994,122300
"3606","BRK-A",2010-09-07,121600,122263,121150,121150,393,121150
"3607","BRK-A",2010-09-08,121560,122561,121560,122411,734,122411
"3608","BRK-A",2010-09-09,122859,123655,122547,123500,950,123500
"3609","BRK-A",2010-09-10,123500,124025,123136,123977,710,123977
"3610","BRK-A",2010-09-13,124000,125025,124000,125000,1481,125000
"3611","BRK-A",2010-09-14,124895,125319,124402,124510,1078,124510
"3612","BRK-A",2010-09-15,124407,125300,123764,125300,503,125300
"3613","BRK-A",2010-09-16,125030,125210,124397,125210,321,125210
"3614","BRK-A",2010-09-17,125500,126199,124415,125000,1144,125000
"3615","BRK-A",2010-09-20,124300,125493,124300,125160,740,125160
"3616","BRK-A",2010-09-21,125247,125667,124375,124865,746,124865
"3617","BRK-A",2010-09-22,124798,125200,123510,123820,309,123820
"3618","BRK-A",2010-09-23,122844,124084,121561,121785,351,121785
"3619","BRK-A",2010-09-24,123240,128730,122994,124850,1648,124850
"3620","BRK-A",2010-09-27,125274,125758,124177,124220,500,124220
"3621","BRK-A",2010-09-28,124500,125001,123365,124495,356,124495
"3622","BRK-A",2010-09-29,123800,124950,123340,123617,292,123617
"3623","BRK-A",2010-09-30,124034,125528,123906,124500,451,124500
"3624","BRK-A",2010-10-01,124850,125150,123545,123914,482,123914
"3625","BRK-A",2010-10-04,123645,124240,122360,123200,375,123200
"3626","BRK-A",2010-10-05,123905,125560,122815,125035,735,125035
"3627","BRK-A",2010-10-06,125200,125255,124201,125136,454,125136
"3628","BRK-A",2010-10-07,125706,125706,123965,124650,509,124650
"3629","BRK-A",2010-10-08,124630,125010,124000,124625,666,124625
"3630","BRK-A",2010-10-11,124699,124868,123912,124320,156,124320
"3631","BRK-A",2010-10-12,123800,125020,123500,124967,374,124967
"3632","BRK-A",2010-10-13,125122,125770,124925,125410,822,125410
"3633","BRK-A",2010-10-14,125585,126568,124887,125612,657,125612
"3634","BRK-A",2010-10-15,126500,126500,124503,124800,749,124800
"3635","BRK-A",2010-10-18,124800,125344,124090,125150,678,125150
"3636","BRK-A",2010-10-19,124495,125080,123101,123500,527,123500
"3637","BRK-A",2010-10-20,123805,124741,123453,124235,743,124235
"3638","BRK-A",2010-10-21,124690,125200,123731,124461,754,124461
"3639","BRK-A",2010-10-22,124820,125070,123875,124980,459,124980
"3640","BRK-A",2010-10-25,125595,125894,124972,125030,493,125030
"3641","BRK-A",2010-10-26,124695,124695,121882,123455,777,123455
"3642","BRK-A",2010-10-27,122495,122548,120201,120655,741,120655
"3643","BRK-A",2010-10-28,121075,121550,120025,120025,863,120025
"3644","BRK-A",2010-10-29,120030,120234,118201,119300,550,119300
"3645","BRK-A",2010-11-01,119500,121861,119416,119700,608,119700
"3646","BRK-A",2010-11-02,120600,120845,119999,120694,650,120694
"3647","BRK-A",2010-11-03,121450,122176,120300,121805,763,121805
"3648","BRK-A",2010-11-04,123375,124594,122010,124480,1377,124480
"3649","BRK-A",2010-11-05,123890,125649,123800,125560,1171,125560
"3650","BRK-A",2010-11-08,124450,124500,122920,123365,540,123365
"3651","BRK-A",2010-11-09,123515,123515,120948,121265,471,121265
"3652","BRK-A",2010-11-10,120935,123165,120935,122600,618,122600
"3653","BRK-A",2010-11-11,122200,122358,120780,121525,423,121525
"3654","BRK-A",2010-11-12,121450,121450,120295,120351,445,120351
"3655","BRK-A",2010-11-15,120326,121472,120145,120145,590,120145
"3656","BRK-A",2010-11-16,120025,120447,119520,120039,646,120039
"3657","BRK-A",2010-11-17,120060,120464,119310,119310,463,119310
"3658","BRK-A",2010-11-18,120400,121446,120053,121215,947,121215
"3659","BRK-A",2010-11-19,121000,121525,120448,121300,405,121300
"3660","BRK-A",2010-11-22,120350,120690,119538,119980,418,119980
"3661","BRK-A",2010-11-23,119445,119796,118500,118575,733,118575
"3662","BRK-A",2010-11-24,119668,120500,119209,120500,475,120500
"3663","BRK-A",2010-11-26,119300,119750,119118,119450,125,119450
"3664","BRK-A",2010-11-29,118693,119750,118259,119750,445,119750
"3665","BRK-A",2010-11-30,118700,120860,118700,120200,823,120200
"3666","BRK-A",2010-12-01,121122,121541,120417,121100,853,121100
"3667","BRK-A",2010-12-02,121200,122070,121158,122000,957,122000
"3668","BRK-A",2010-12-03,121558,121700,120317,121400,425,121400
"3669","BRK-A",2010-12-06,121200,121200,120336,120700,398,120700
"3670","BRK-A",2010-12-07,121348,121698,119700,119715,516,119715
"3671","BRK-A",2010-12-08,119715,120775,119250,120775,432,120775
"3672","BRK-A",2010-12-09,120875,121065,119800,120750,513,120750
"3673","BRK-A",2010-12-10,120175,121029,119750,120800,361,120800
"3674","BRK-A",2010-12-13,120673,121270,120300,120300,896,120300
"3675","BRK-A",2010-12-14,120658,120940,119877,120200,385,120200
"3676","BRK-A",2010-12-15,119990,120200,119200,119200,549,119200
"3677","BRK-A",2010-12-16,119300,119850,118886,119680,491,119680
"3678","BRK-A",2010-12-17,119350,120078,119011,119150,608,119150
"3679","BRK-A",2010-12-20,119530,119992,118995,119500,372,119500
"3680","BRK-A",2010-12-21,119750,120831,119405,120750,644,120750
"3681","BRK-A",2010-12-22,120760,121029,119751,120171,754,120171
"3682","BRK-A",2010-12-23,119700,119960,119510,119750,521,119750
"3683","BRK-A",2010-12-27,119500,120225,119494,120160,400,120160
"3684","BRK-A",2010-12-28,120152,120334,119835,119925,346,119925
"3685","BRK-A",2010-12-29,119700,120063,119611,119700,206,119700
"3686","BRK-A",2010-12-30,119800,119800,118913,119100,437,119100
"3687","BRK-A",2010-12-31,118900,120450,118789,120450,507,120450
"3688","BRK-A",2011-01-03,120550,120815,120325,120498,1263,120498
"3689","BRK-A",2011-01-04,120550,120550,119636,120200,732,120200
"3690","BRK-A",2011-01-05,119700,121332,119700,121300,715,121300
"3691","BRK-A",2011-01-06,121426,121426,120600,120600,296,120600
"3692","BRK-A",2011-01-07,120968,121099,119261,119681,396,119681
"3693","BRK-A",2011-01-10,119690,119901,118792,119558,373,119558
"3694","BRK-A",2011-01-11,119420,120076,118888,119005,537,119005
"3695","BRK-A",2011-01-12,119800,121006,119625,120910,1202,120910
"3696","BRK-A",2011-01-13,120760,121288,120434,121200,382,121200
"3697","BRK-A",2011-01-14,121000,122475,120870,122475,853,122475
"3698","BRK-A",2011-01-18,122100,123100,122100,122810,471,122810
"3699","BRK-A",2011-01-19,122400,122640,120730,121250,479,121250
"3700","BRK-A",2011-01-20,121213,122050,120800,121050,366,121050
"3701","BRK-A",2011-01-21,121826,121826,120200,120526,328,120526
"3702","BRK-A",2011-01-24,121850,125036,121850,124400,1364,124400
"3703","BRK-A",2011-01-25,123800,124875,123320,124680,416,124680
"3704","BRK-A",2011-01-26,124750,125000,124335,124550,660,124550
"3705","BRK-A",2011-01-27,124150,124820,124055,124300,251,124300
"3706","BRK-A",2011-01-28,124300,124960,122351,122624,388,122624
"3707","BRK-A",2011-01-31,122710,123400,122318,122425,410,122425
"3708","BRK-A",2011-02-01,123000,125225,123000,125200,620,125200
"3709","BRK-A",2011-02-02,124700,125720,123635,123710,713,123710
"3710","BRK-A",2011-02-03,123650,125055,123325,124600,384,124600
"3711","BRK-A",2011-02-04,124373,124900,123803,124890,313,124890
"3712","BRK-A",2011-02-07,125000,126200,125000,126200,536,126200
"3713","BRK-A",2011-02-08,126243,126927,125590,126437,450,126437
"3714","BRK-A",2011-02-09,126000,126149,125085,125830,443,125830
"3715","BRK-A",2011-02-10,125899,126720,125200,126650,402,126650
"3716","BRK-A",2011-02-11,126300,127400,125571,127400,704,127400
"3717","BRK-A",2011-02-14,127489,128219,127150,127850,387,127850
"3718","BRK-A",2011-02-15,127500,128188,126752,127510,403,127510
"3719","BRK-A",2011-02-16,127750,128000,126900,127275,333,127275
"3720","BRK-A",2011-02-17,127075,127919,126930,127440,306,127440
"3721","BRK-A",2011-02-18,127250,127720,127087,127640,318,127640
"3722","BRK-A",2011-02-22,126110,127000,124500,125055,618,125055
"3723","BRK-A",2011-02-23,124650,125301,123255,124208,549,124208
"3724","BRK-A",2011-02-24,124400,125764,123850,125028,346,125028
"3725","BRK-A",2011-02-25,125249,127841,125163,127550,485,127550
"3726","BRK-A",2011-02-28,129000,131463,128629,131300,1219,131300
"3727","BRK-A",2011-03-01,131400,131400,127528,128050,454,128050
"3728","BRK-A",2011-03-02,127850,128671,127011,127400,304,127400
"3729","BRK-A",2011-03-03,128900,130304,128323,130015,433,130015
"3730","BRK-A",2011-03-04,129900,130185,127524,128200,351,128200
"3731","BRK-A",2011-03-07,128500,129323,127540,127630,394,127630
"3732","BRK-A",2011-03-08,128035,129700,127820,129538,409,129538
"3733","BRK-A",2011-03-09,129245,129285,128256,129074,278,129074
"3734","BRK-A",2011-03-10,128000,128300,127500,127690,426,127690
"3735","BRK-A",2011-03-11,126400,128284,126175,128000,503,128000
"3736","BRK-A",2011-03-14,126616,127101,125746,126400,592,126400
"3737","BRK-A",2011-03-15,124719,124900,122549,123600,884,123600
"3738","BRK-A",2011-03-16,124200,124200,121500,121600,881,121600
"3739","BRK-A",2011-03-17,123075,124560,122776,124025,466,124025
"3740","BRK-A",2011-03-18,125401,126474,124369,124700,694,124700
"3741","BRK-A",2011-03-21,126245,127777,125680,127776,493,127776
"3742","BRK-A",2011-03-22,127875,128251,127376,127415,301,127415
"3743","BRK-A",2011-03-23,127200,127715,125838,127157,479,127157
"3744","BRK-A",2011-03-24,127520,128006,127193,127750,373,127750
"3745","BRK-A",2011-03-25,127950,127988,127259,127869,234,127869
"3746","BRK-A",2011-03-28,127346,128000,126544,126630,422,126630
"3747","BRK-A",2011-03-29,126200,127010,125705,127010,213,127010
"3748","BRK-A",2011-03-30,127222,128250,127064,128103,424,128103
"3749","BRK-A",2011-03-31,125956,126664,125170,125300,973,125300
"3750","BRK-A",2011-04-01,126000,126100,124982,125360,548,125360
"3751","BRK-A",2011-04-04,125751,125751,124000,124653,497,124653
"3752","BRK-A",2011-04-05,124350,124350,122800,123100,735,123100
"3753","BRK-A",2011-04-06,123500,123500,122469,122942,542,122942
"3754","BRK-A",2011-04-07,122765,123286,122256,122887,564,122887
"3755","BRK-A",2011-04-08,123005,123200,122426,122775,383,122775
"3756","BRK-A",2011-04-11,122750,123559,122707,123497,437,123497
"3757","BRK-A",2011-04-12,122805,123200,122281,122545,404,122545
"3758","BRK-A",2011-04-13,122855,122855,121172,121227,414,121227
"3759","BRK-A",2011-04-14,120850,121510,120757,121247,301,121247
"3760","BRK-A",2011-04-15,121925,122200,121150,121266,356,121266
"3761","BRK-A",2011-04-18,120200,120656,119683,120525,805,120525
"3762","BRK-A",2011-04-19,120600,121086,120070,120759,693,120759
"3763","BRK-A",2011-04-20,122000,122815,121740,122472,684,122472
"3764","BRK-A",2011-04-21,123185,123691,122600,123691,514,123691
"3765","BRK-A",2011-04-25,123415,123759,122856,123445,303,123445
"3766","BRK-A",2011-04-26,123745,124760,123482,124450,518,124450
"3767","BRK-A",2011-04-27,124281,124570,123600,124449,453,124449
"3768","BRK-A",2011-04-28,124500,124920,123990,124805,532,124805
"3769","BRK-A",2011-04-29,125000,125599,124677,124750,419,124750
"3770","BRK-A",2011-05-02,123100,123510,122263,122832,492,122832
"3771","BRK-A",2011-05-03,122508,123440,122209,123440,360,123440
"3772","BRK-A",2011-05-04,123830,123830,121920,122310,519,122310
"3773","BRK-A",2011-05-05,121520,122000,119300,119355,513,119355
"3774","BRK-A",2011-05-06,120950,122243,120250,120280,497,120280
"3775","BRK-A",2011-05-09,120650,122118,120304,121190,244,121190
"3776","BRK-A",2011-05-10,121540,122000,120916,121924,358,121924
"3777","BRK-A",2011-05-11,121601,121739,119999,120175,327,120175
"3778","BRK-A",2011-05-12,119990,121530,119650,121020,312,121020
"3779","BRK-A",2011-05-13,121141,121625,119350,119493,438,119493
"3780","BRK-A",2011-05-16,119033,120264,118950,119100,407,119100
"3781","BRK-A",2011-05-17,118770,118965,117875,118334,693,118334
"3782","BRK-A",2011-05-18,118440,119485,118393,119345,335,119345
"3783","BRK-A",2011-05-19,119800,119800,118350,118861,224,118861
"3784","BRK-A",2011-05-20,118300,119327,118000,118045,287,118045
"3785","BRK-A",2011-05-23,117205,117433,116431,116975,416,116975
"3786","BRK-A",2011-05-24,117000,117349,116375,116375,311,116375
"3787","BRK-A",2011-05-25,116025,117755,115860,117200,481,117200
"3788","BRK-A",2011-05-26,116630,118059,116284,117598,220,117598
"3789","BRK-A",2011-05-27,117883,117883,116500,117095,224,117095
"3790","BRK-A",2011-05-31,117505,118775,117501,118775,383,118775
"3791","BRK-A",2011-06-01,118020,118340,115580,115705,559,115705
"3792","BRK-A",2011-06-02,115993,116910,115575,115790,340,115790
"3793","BRK-A",2011-06-03,114675,115462,114218,114380,441,114380
"3794","BRK-A",2011-06-06,114235,114235,112866,113052,488,113052
"3795","BRK-A",2011-06-07,113342,113862,112120,112120,526,112120
"3796","BRK-A",2011-06-08,112101,112575,111420,111515,641,111515
"3797","BRK-A",2011-06-09,111910,113146,111582,112548,346,112548
"3798","BRK-A",2011-06-10,112020,112020,110654,111045,508,111045
"3799","BRK-A",2011-06-13,111111,111756,110615,111495,422,111495
"3800","BRK-A",2011-06-14,112575,113676,112051,112702,430,112702
"3801","BRK-A",2011-06-15,111855,112025,109925,110700,1110,110700
"3802","BRK-A",2011-06-16,111000,113000,110834,113000,827,113000
"3803","BRK-A",2011-06-17,113500,113850,112960,113250,1036,113250
"3804","BRK-A",2011-06-20,113334,114800,113240,114250,577,114250
"3805","BRK-A",2011-06-21,115150,115206,114285,114790,476,114790
"3806","BRK-A",2011-06-22,114317,114678,113936,114122,219,114122
"3807","BRK-A",2011-06-23,113125,113589,111800,113415,412,113415
"3808","BRK-A",2011-06-24,113135,113700,112040,113100,271,113100
"3809","BRK-A",2011-06-27,113440,114564,113306,113600,422,113600
"3810","BRK-A",2011-06-28,114194,114650,113800,114650,450,114650
"3811","BRK-A",2011-06-29,114650,115540,114465,115540,419,115540
"3812","BRK-A",2011-06-30,115416,116212,114849,116105,313,116105
"3813","BRK-A",2011-07-01,115230,117250,115100,117050,409,117050
"3814","BRK-A",2011-07-05,116600,116799,115492,115860,479,115860
"3815","BRK-A",2011-07-06,115442,115794,114285,114800,461,114800
"3816","BRK-A",2011-07-07,115780,116865,115364,116640,765,116640
"3817","BRK-A",2011-07-08,115381,115461,114575,115050,364,115050
"3818","BRK-A",2011-07-11,114050,114396,112545,112950,349,112950
"3819","BRK-A",2011-07-12,112819,115117,112819,113600,379,113600
"3820","BRK-A",2011-07-13,114260,115402,114257,114850,279,114850
"3821","BRK-A",2011-07-14,114750,115017,114085,114100,387,114100
"3822","BRK-A",2011-07-15,114100,114289,112450,113050,260,113050
"3823","BRK-A",2011-07-18,112700,112995,112150,112650,295,112650
"3824","BRK-A",2011-07-19,112800,114358,112784,114321,430,114321
"3825","BRK-A",2011-07-20,114321,115320,113806,114150,273,114150
"3826","BRK-A",2011-07-21,114510,116322,114510,115920,762,115920
"3827","BRK-A",2011-07-22,116007,116097,114973,115750,202,115750
"3828","BRK-A",2011-07-25,114150,114432,113575,113845,342,113845
"3829","BRK-A",2011-07-26,113500,113941,113199,113290,304,113290
"3830","BRK-A",2011-07-27,112719,113000,112005,112050,725,112050
"3831","BRK-A",2011-07-28,112000,113200,111777,112336,402,112336
"3832","BRK-A",2011-07-29,111500,112437,111246,111500,810,111500
"3833","BRK-A",2011-08-01,113400,113445,111425,112250,908,112250
"3834","BRK-A",2011-08-02,111922,112040,110111,110400,793,110400
"3835","BRK-A",2011-08-03,110388,111125,109300,110957,1107,110957
"3836","BRK-A",2011-08-04,109760,110115,106250,106750,1153,106750
"3837","BRK-A",2011-08-05,107500,109159,105220,107300,1088,107300
"3838","BRK-A",2011-08-08,105144,106600,100265,101000,1969,101000
"3839","BRK-A",2011-08-09,102902,109271,101000,109100,1303,109100
"3840","BRK-A",2011-08-10,106010,106232,101665,102450,1199,102450
"3841","BRK-A",2011-08-11,103295,109603,102612,107100,1081,107100
"3842","BRK-A",2011-08-12,108500,109640,106750,107600,721,107600
"3843","BRK-A",2011-08-15,108025,108944,107300,108600,485,108600
"3844","BRK-A",2011-08-16,107700,108283,106494,107839,465,107839
"3845","BRK-A",2011-08-17,108501,110000,107900,108575,536,108575
"3846","BRK-A",2011-08-18,105500,106000,103276,104814,806,104814
"3847","BRK-A",2011-08-19,103040,105790,102427,102600,936,102600
"3848","BRK-A",2011-08-22,104000,104601,101611,101880,769,101880
"3849","BRK-A",2011-08-23,101880,104440,101625,103850,693,103850
"3850","BRK-A",2011-08-24,104000,106350,103724,106350,615,106350
"3851","BRK-A",2011-08-25,106827,107533,103000,103491,628,103491
"3852","BRK-A",2011-08-26,103154,106110,102200,104764,603,104764
"3853","BRK-A",2011-08-29,106500,109363,106500,109340,810,109340
"3854","BRK-A",2011-08-30,108480,109741,107986,108715,799,108715
"3855","BRK-A",2011-08-31,109057,110450,108257,109769,514,109769
"3856","BRK-A",2011-09-01,109374,109731,107000,107228,343,107228
"3857","BRK-A",2011-09-02,105500,105861,104000,104000,478,104000
"3858","BRK-A",2011-09-06,102600,102944,101691,102575,971,102575
"3859","BRK-A",2011-09-07,104055,106120,104000,106120,318,106120
"3860","BRK-A",2011-09-08,104250,105700,104250,104500,412,104500
"3861","BRK-A",2011-09-09,103650,103660,101825,102272,715,102272
"3862","BRK-A",2011-09-12,101492,104066,101040,103800,693,103800
"3863","BRK-A",2011-09-13,103850,104271,102500,103460,440,103460
"3864","BRK-A",2011-09-14,104000,104984,102202,104400,428,104400
"3865","BRK-A",2011-09-15,104810,106300,104200,106300,432,106300
"3866","BRK-A",2011-09-16,107280,107729,106236,107100,371,107100
"3867","BRK-A",2011-09-19,105060,105315,104061,104308,310,104308
"3868","BRK-A",2011-09-20,105000,106168,104535,104535,295,104535
"3869","BRK-A",2011-09-21,104678,104804,101184,101250,622,101250
"3870","BRK-A",2011-09-22,100567,101000,98952,1e+05,2304,1e+05
"3871","BRK-A",2011-09-23,99990,100720,99200,100320,771,100320
"3872","BRK-A",2011-09-26,103373,108787,103373,108449,1376,108449
"3873","BRK-A",2011-09-27,109500,111555,107750,108020,1827,108020
"3874","BRK-A",2011-09-28,108750,108900,106405,106500,724,106500
"3875","BRK-A",2011-09-29,108010,109400,106800,109200,676,109200
"3876","BRK-A",2011-09-30,107400,108800,106800,106800,855,106800
"3877","BRK-A",2011-10-03,107600,108600,105800,105800,1046,105800
"3878","BRK-A",2011-10-04,104701,110300,104701,110300,1187,110300
"3879","BRK-A",2011-10-05,109785,110230,107695,110100,857,110100
"3880","BRK-A",2011-10-06,109266,110800,108265,110800,489,110800
"3881","BRK-A",2011-10-07,110600,110646,107995,108100,600,108100
"3882","BRK-A",2011-10-10,110000,111553,109356,111520,585,111520
"3883","BRK-A",2011-10-11,110800,111399,109350,110200,596,110200
"3884","BRK-A",2011-10-12,110925,112975,110110,111930,592,111930
"3885","BRK-A",2011-10-13,111225,111900,110215,111550,487,111550
"3886","BRK-A",2011-10-14,111953,112345,110800,112200,425,112200
"3887","BRK-A",2011-10-17,111495,111569,109304,109690,513,109690
"3888","BRK-A",2011-10-18,109361,113250,109361,112600,677,112600
"3889","BRK-A",2011-10-19,112363,113755,111307,111440,533,111440
"3890","BRK-A",2011-10-20,112300,114010,111638,113650,762,113650
"3891","BRK-A",2011-10-21,114945,116329,114077,116329,741,116329
"3892","BRK-A",2011-10-24,115806,116531,114875,116150,461,116150
"3893","BRK-A",2011-10-25,114708,115217,113381,113630,505,113630
"3894","BRK-A",2011-10-26,115103,117600,114000,117100,927,117100
"3895","BRK-A",2011-10-27,118400,120755,118400,120380,1248,120380
"3896","BRK-A",2011-10-28,119006,120000,118660,120000,408,120000
"3897","BRK-A",2011-10-31,118325,119508,116883,116950,461,116950
"3898","BRK-A",2011-11-01,114330,115100,113255,113649,896,113649
"3899","BRK-A",2011-11-02,114905,116738,114420,116479,423,116479
"3900","BRK-A",2011-11-03,116889,118500,115394,118300,568,118300
"3901","BRK-A",2011-11-04,116750,116891,115400,115806,591,115806
"3902","BRK-A",2011-11-07,115373,115691,114200,115600,505,115600
"3903","BRK-A",2011-11-08,116725,117527,115100,117200,369,117200
"3904","BRK-A",2011-11-09,115295,115623,113174,113325,940,113325
"3905","BRK-A",2011-11-10,114900,114900,113230,114102,431,114102
"3906","BRK-A",2011-11-11,115099,115706,114594,115461,379,115461
"3907","BRK-A",2011-11-14,115100,115203,113407,113921,379,113921
"3908","BRK-A",2011-11-15,113210,114944,113010,114001,428,114001
"3909","BRK-A",2011-11-16,113055,114094,112095,112212,672,112212
"3910","BRK-A",2011-11-17,112450,113580,111118,111700,565,111700
"3911","BRK-A",2011-11-18,112280,113600,112125,112890,605,112890
"3912","BRK-A",2011-11-21,111225,112670,111225,112200,800,112200
"3913","BRK-A",2011-11-22,111725,113145,111601,112200,724,112200
"3914","BRK-A",2011-11-23,111690,111745,110092,110525,1076,110525
"3915","BRK-A",2011-11-25,110525,111800,110200,111300,450,111300
"3916","BRK-A",2011-11-28,112784,114065,112632,113805,501,113805
"3917","BRK-A",2011-11-29,113530,114034,113000,113000,307,113000
"3918","BRK-A",2011-11-30,115145,118500,114690,118500,901,118500
"3919","BRK-A",2011-12-01,116900,117169,116183,116925,509,116925
"3920","BRK-A",2011-12-02,117716,118373,116075,116475,620,116475
"3921","BRK-A",2011-12-05,117600,118259,116000,117500,440,117500
"3922","BRK-A",2011-12-06,116700,118200,116007,117425,308,117425
"3923","BRK-A",2011-12-07,116512,118350,115568,118240,414,118240
"3924","BRK-A",2011-12-08,116700,116801,115170,115750,416,115750
"3925","BRK-A",2011-12-09,116321,117025,115914,116235,534,116235
"3926","BRK-A",2011-12-12,115200,115500,113692,114625,341,114625
"3927","BRK-A",2011-12-13,114899,116685,112746,113700,673,113700
"3928","BRK-A",2011-12-14,113111,114138,112359,113200,505,113200
"3929","BRK-A",2011-12-15,114450,114600,112400,112400,379,112400
"3930","BRK-A",2011-12-16,112800,113240,112010,112325,552,112325
"3931","BRK-A",2011-12-19,113000,113206,110741,111316,727,111316
"3932","BRK-A",2011-12-20,112326,114605,112035,114069,990,114069
"3933","BRK-A",2011-12-21,114000,114425,113348,114425,448,114425
"3934","BRK-A",2011-12-22,114463,115290,113775,115250,512,115250
"3935","BRK-A",2011-12-23,115250,116689,115116,116530,342,116530
"3936","BRK-A",2011-12-27,115550,117026,115500,115962,327,115962
"3937","BRK-A",2011-12-28,116250,116250,114598,114800,327,114800
"3938","BRK-A",2011-12-29,115337,115365,114446,115325,382,115325
"3939","BRK-A",2011-12-30,115000,115000,114469,114755,391,114755
"3940","BRK-A",2012-01-03,115850,117390,115850,116320,698,116320
"3941","BRK-A",2012-01-04,116315,116315,114948,115210,393,115210
"3942","BRK-A",2012-01-05,114722,115678,113855,115650,442,115650
"3943","BRK-A",2012-01-06,115500,115719,114299,114500,424,114500
"3944","BRK-A",2012-01-09,115088,115088,113953,114500,330,114500
"3945","BRK-A",2012-01-10,115135,116240,115135,115900,563,115900
"3946","BRK-A",2012-01-11,115563,117065,115415,116914,512,116914
"3947","BRK-A",2012-01-12,116700,117850,116632,117850,376,117850
"3948","BRK-A",2012-01-13,116550,116910,115540,116520,436,116520
"3949","BRK-A",2012-01-17,117485,117875,116450,116950,631,116950
"3950","BRK-A",2012-01-18,116750,118260,116750,118215,633,118215
"3951","BRK-A",2012-01-19,118125,119360,117959,119360,668,119360
"3952","BRK-A",2012-01-20,119500,119800,119014,119775,455,119775
"3953","BRK-A",2012-01-23,119360,119472,118260,118830,292,118830
"3954","BRK-A",2012-01-24,117620,118085,117486,117574,407,117574
"3955","BRK-A",2012-01-25,117250,119950,116954,119950,496,119950
"3956","BRK-A",2012-01-26,119840,120000,118433,119450,527,119450
"3957","BRK-A",2012-01-27,119200,119550,118300,119211,339,119211
"3958","BRK-A",2012-01-30,118100,118285,117200,117925,383,117925
"3959","BRK-A",2012-01-31,118650,118783,117350,117925,503,117925
"3960","BRK-A",2012-02-01,118251,119461,117800,117800,816,117800
"3961","BRK-A",2012-02-02,118490,118500,117740,118120,396,118120
"3962","BRK-A",2012-02-03,119202,120000,118908,119800,761,119800
"3963","BRK-A",2012-02-06,119400,119850,119259,119840,376,119840
"3964","BRK-A",2012-02-07,119450,119982,118890,119875,272,119875
"3965","BRK-A",2012-02-08,119590,119807,119200,119475,499,119475
"3966","BRK-A",2012-02-09,119280,119569,118530,118855,414,118855
"3967","BRK-A",2012-02-10,118600,118600,117728,117980,756,117980
"3968","BRK-A",2012-02-13,119000,119388,118569,119230,344,119230
"3969","BRK-A",2012-02-14,119100,119100,117425,118475,417,118475
"3970","BRK-A",2012-02-15,118565,118935,116850,116910,683,116910
"3971","BRK-A",2012-02-16,117120,118347,117000,118340,473,118340
"3972","BRK-A",2012-02-17,118745,119425,118412,119190,404,119190
"3973","BRK-A",2012-02-21,119190,119800,118937,119375,445,119375
"3974","BRK-A",2012-02-22,119300,119305,118170,118170,323,118170
"3975","BRK-A",2012-02-23,118300,119080,118210,119000,388,119000
"3976","BRK-A",2012-02-24,119251,120125,119251,120000,1340,120000
"3977","BRK-A",2012-02-27,119275,120627,118102,120350,955,120350
"3978","BRK-A",2012-02-28,120500,120500,118822,119265,735,119265
"3979","BRK-A",2012-02-29,119500,119520,117725,117934,918,117934
"3980","BRK-A",2012-03-01,118400,118450,117780,118360,512,118360
"3981","BRK-A",2012-03-02,118017,118160,117301,117434,476,117434
"3982","BRK-A",2012-03-05,117950,118920,117422,118895,1123,118895
"3983","BRK-A",2012-03-06,118000,118500,117517,117855,772,117855
"3984","BRK-A",2012-03-07,117943,118262,117476,118005,600,118005
"3985","BRK-A",2012-03-08,118600,118764,117755,118430,455,118430
"3986","BRK-A",2012-03-09,118440,119292,118400,119065,451,119065
"3987","BRK-A",2012-03-12,119076,119481,119064,119235,511,119235
"3988","BRK-A",2012-03-13,119520,121250,119492,121250,1174,121250
"3989","BRK-A",2012-03-14,121000,121324,120700,121074,580,121074
"3990","BRK-A",2012-03-15,120600,122000,120550,122000,712,122000
"3991","BRK-A",2012-03-16,121850,122238,121471,122190,641,122190
"3992","BRK-A",2012-03-19,121725,122400,121550,122115,558,122115
"3993","BRK-A",2012-03-20,121622,122365,121622,122189,412,122189
"3994","BRK-A",2012-03-21,122095,122130,121104,121740,376,121740
"3995","BRK-A",2012-03-22,121139,121618,120836,121479,310,121479
"3996","BRK-A",2012-03-23,121425,122420,121180,122170,323,122170
"3997","BRK-A",2012-03-26,122500,123555,122500,123555,583,123555
"3998","BRK-A",2012-03-27,123480,123578,122625,122659,720,122659
"3999","BRK-A",2012-03-28,122685,122898,121403,122775,402,122775
"4000","BRK-A",2012-03-29,122179,122495,121210,122490,599,122490
"4001","BRK-A",2012-03-30,122711,122755,121474,121900,573,121900
"4002","BRK-A",2012-04-02,121950,123000,121600,122693,568,122693
"4003","BRK-A",2012-04-03,122400,122500,121353,122357,693,122357
"4004","BRK-A",2012-04-04,121350,122120,121237,121750,392,121750
"4005","BRK-A",2012-04-05,121455,121945,121019,121295,532,121295
"4006","BRK-A",2012-04-09,120328,120500,119460,119700,419,119700
"4007","BRK-A",2012-04-10,119375,119723,118129,118195,575,118195
"4008","BRK-A",2012-04-11,119490,119490,118365,118725,355,118725
"4009","BRK-A",2012-04-12,118880,120274,118235,120173,359,120173
"4010","BRK-A",2012-04-13,119800,120000,118383,118385,632,118385
